"시설번호","시설유형코드","시도명","시군구명","시군구코드","소재지도로명주소","소재지지번주소","위도","경도","상세위치","안전센터명","보호틀유무","사용가능여부","설치년도","배관깊이","출수압력","배관지름","관할소방서명","관할소방서전화번호","데이터기준일자","제공기관코드","제공기관명"
"5-1-055","01","경상남도","양산시","48330","경상남도 양산시 동면 수질정화공원로 42","경상남도 양산시 동면 금산리 1482","35.30621249","129.0241967214","농수산물유통센터 물류동 입구 우측 (양산시 동면 수질정화공원로 42)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-054","01","경상남도","양산시","48330","경상남도 양산시 동면 수질정화공원로 41","경상남도 양산시 동면 금산리 1481","35.3049570883","129.0241106194","농수산물유통센터 입구 삼거리 (양산시 동면 수질정화공원로 41)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-053","01","경상남도","양산시","48330","경상남도 양산시 동면 금오1길 12","경상남도 양산시 동면 1460-2","35.30899413","129.0257212","금산공원3거리 현수막대 앞 (양산시 동면 금오1길 12)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-052","01","경상남도","양산시","48330","경상남도 양산시 동면 금오5길 66","경상남도 양산시 동면 금산리 1436-19 해나루","35.31111894","129.0206897","해나루 안쪽30M (양산시 동면 금오5길 66)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-051","01","경상남도","양산시","48330","경상남도 양산시 동면 금오3길 6","경상남도 양산시 동면 금산리 1446-18","35.30981073","129.0240271","가야매운탕 (양산시 동면 금오3길 6)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-050","01","경상남도","양산시","48330","경상남도 양산시 동면 금오2길 15","경상남도 양산시 동면 금산리 1446-20","35.30980423","129.0243458","열라삼신짬뽕 (양산시 동면 금오2길 15)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-049","01","경상남도","양산시","48330","경상남도 양산시 동면 금오5길 66","경상남도 양산시 동면 금산리 1436-19 해나루","35.31111894","129.0206897","해나루 (양산시 동면 금오5길 66)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-048","01","경상남도","양산시","48330","경상남도 양산시 동면 금오5길 14-7","경상남도 양산시 동면 금산리 1450-7 청운빌","35.31061371","129.0239383","청운빌 (양산시 동면 금오5길 14-7)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"4-1-066","01","경상남도","양산시","48330","경상남도 양산시 하북면 새주소없음","경상남도 양산시 하북면 용연리 1167-7","35.4456394613","129.0806129193","용연택지 내","하북안전센터","N","Y","2002","1","3.1","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"4-1-065","01","경상남도","양산시","48330","경상남도 양산시 하북면 삼리2길 4","경상남도 양산시 하북면 용연리 1166-1","35.4461993386","129.0807996491","용연택지 내","하북안전센터","N","Y","2002","1","3.2","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-046","01","경상남도","양산시","48330","경상남도 양산시 동면 금오6길 38","경상남도 양산시 동면 금산리 1412-18","35.31236196","129.0208124043","조미정 돈까스 (양산시 동면 금오6길 38)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-045","01","경상남도","양산시","48330","경상남도 양산시 동면 금오6길 14","경상남도 양산시 동면 금산리 1421-18 성진빌","35.3121604","129.023309","성진빌 앞 (양산시 동면 금오6길 14)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-044","01","경상남도","양산시","48330","경상남도 양산시 동면 금오7길 2","경상남도 양산시 동면 금산리 1408-30","35.31204997","129.0246382","LBA공인중개사 맞은편 (양산시 동면 금오7길 2)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-043","01","경상남도","양산시","48330","경상남도 양산시 동면 금오8길 13","경상남도 양산시 동면 금산리 1426-8","35.31192959","129.0260772","금산들어린이공원 앞 (양산시 동면 금오8길 13)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-042","01","경상남도","양산시","48330","경상남도 양산시 동면 금오4길 43","경상남도 양산시 동면 금산리 1454-8","35.31141244","129.0275332","착한비어 (양산시 동면 금오4길 43)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-041","01","경상남도","양산시","48330","경상남도 양산시 동면 금오9길 38","경상남도 양산시 동면 석산리 1465-1","35.31416294","129.0210029","바글즈( 양산시 동면 금오9길 38)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-040","01","경상남도","양산시","48330","경상남도 양산시 동면 금오9길 16","경상남도 양산시 동면 석산리 1472-8","35.31394539","129.0232765","준 플라워( 양산시 동면 금오9길 16)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-039","01","경상남도","양산시","48330","경상남도 양산시 동면 금오2길 61","경상남도 양산시 동면 석산리 1472-19","35.31385094","129.0248479","cu편의점 (양산시 동면 금오2길 61)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-038","01","경상남도","양산시","48330","경상남도 양산시 동면 금오4길 66","경상남도 양산시 동면 금산리 1427-8","35.31333281","129.0274806","약손건강안마원 앞 ( 양산시 동면 금오4길 66)","중부안전센터","N","Y","2007","1","3.4","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-037","01","경상남도","양산시","48330","경상남도 양산시 동면 금오11길 32","경상남도 양산시 동면 석산리 1460-8","35.31535531","129.0217657","㈜서인 ( 양산시 동면 금오11길 32)","중부안전센터","N","Y","2007","1","3.4","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-036","01","경상남도","양산시","48330","경상남도 양산시 동면 금오10길 5-12","경상남도 양산시 동면 석산리 1479-7","35.31405856","129.0258732","V호텔 옆 (양산시 동면 금오10길 5-12)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-035","01","경상남도","양산시","48330","경상남도 양산시 동면 금오12길 68","경상남도 양산시 동면 석산리 1459-2","35.31613451","129.0212916","아름빌 앞 (양산시  동면 금오12길 68)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-034","01","경상남도","양산시","48330","경상남도 양산시 동면 금오2길 79","경상남도 양산시 동면 석산리 1458-32","35.31542659","129.0250547","석산텔레콤 옆 (양산시 동면 금오2길 79)","중부안전센터","N","Y","2007","1","3.4","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-033","01","경상남도","양산시","48330","경상남도 양산시 동면 금오로 256","경상남도 양산시 동면 석산리 1477-7","35.31528266","129.0271424","금강프라자 앞 (양산시 동면 금오로 256)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-032","01","경상남도","양산시","48330","경상남도 양산시 동면 금오14길 7","경상남도 양산시 동면 석산리 1454-6","35.31654469","129.0260696","1박2일모텔 옆 (양산시 동면 금오14길 7)","중부안전센터","N","Y","2007","1","3.3","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-031","01","경상남도","양산시","48330","경상남도 양산시 동면 금오13길 71","경상남도 양산시 동면 석산리 1450-1 e편한세상 남양산 2차","35.32055391","129.0220401","남양산e편한세상2차 201동 뒤 (양산시 동면 금오13길 71)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-030","01","경상남도","양산시","48330","경상남도 양산시 동면 금오13길 71","경상남도 양산시 동면 석산리 1450-1 e편한세상 남양산 2차","35.32055391","129.0220401","e편한세상4차 207동 뒤(양산시 동면 금오13길 71)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-082","01","경상남도","양산시","48330","경상남도 양산시 양주로 114","경상남도 양산시 중부동 697-1 현대아파트","35.33480009","129.0326144","현대아파트 맞은편 (양산시 양주로 114)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-081","01","경상남도","양산시","48330","경상남도 양산시 양산역로 69","경상남도 양산시 중부동 690-7 뉴양산플라자","35.33553188","129.0287409","신도시주유소 (양산시 양산역로 69)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-080","01","경상남도","양산시","48330","경상남도 양산시 강변로 438","경상남도 양산시 중부동 685-7 크리스탈타워","35.33805446","129.0267708","보건소 (양산시 강변로 438)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-079","01","경상남도","양산시","48330","경상남도 양산시 강변로 440","경상남도 양산시 중부동 685-6 쇼핑몰 바나나빌딩","35.33827856","129.0269167","E마트 주차장 (양산시 강변로 440)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-078","01","경상남도","양산시","48330","경상남도 양산시 양산역로 6길 27","경상남도 양산시 중부동 689-9","35.33732695","129.028983","중부119안전센터 옆 (양산시 양산역 6길 27)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-077","01","경상남도","양산시","48330","경상남도 양산시 양주로 153","경상남도 양산시 중부동 695-1 양산신도시주공3단지아파트","35.33820632","129.0311619","주공3차아파트 312동 옆 (양산시 양주로 153)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"5-1-076","01","경상남도","양산시","48330","경상남도 양산시 양주로 154","경상남도 양산시 중부동 696-1 대동황토방아파트","35.33764992","129.0340368","대동황토방아파트 113동 옆 (양산시 양주로 154)","중부안전센터","N","Y","2007","1","3.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
